"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17logic"
"147","5","0","1","0","0","0","0","0","0","0","0","0",453.4109,7.33,0.024197432,4156.1752,34.19008381,0.538863648,0.61272649,0.110712486,0.039700146,0.095367251,0.997117447,"0"
"148","5","0","1","0","0","0","0","0","0","0","0","0",465.8204,7.11862069,0.025344369,4353.1741,35.81066248,0.564405292,0.641769165,0.115960157,0.041581897,0.099887571,1.044379901,"0"
"149","5","1","0","1","0","0","0","0","0","1","1","0",356.73,7.925231419,0.051454114,8837.81,72.7027736,1.145855097,1.30291916,0.235422202,0.084419528,0.202791654,2.120299101,"1"
"150","5","1","0","1","0","0","0","0","0","1","1","0",375.79,7.464285714,0.088870989,15264.57,125.5714455,1.979108551,2.250387903,0.406618685,0.145808497,0.350259555,3.662157713,"1"
"151","5","1","0","1","0","0","0","0","0","1","1","0",793.82,7.912,0.112332019,19294.26,158.7210199,2.501572921,2.844467241,0.51396185,0.184300445,0.442724487,4.628929807,"1"
"152","5","1","0","1","0","0","0","0","0","1","1","0",1076.93,7.925231419,0.166926776,28671.51,235.8614069,3.71736843,4.226913649,0.763753692,0.27387275,0.657894087,6.878647186,"1"
"153","5","1","0","1","0","0","0","0","0","1","1","0",443.94,7.925231419,0.133983908,23013.21,189.3143433,2.983748687,3.392735557,0.6130275,0.219824178,0.528059205,5.521151562,"1"
"154","5","1","0","1","0","0","0","0","0","1","1","0",1270.24,7.925231419,0.131494635,22585.65,185.7970921,2.928313935,3.329702281,0.601638127,0.215740088,0.518248449,5.418574669,"1"
"155","5","1","0","1","0","0","0","0","0","1","1","0",1318.96,7.925231419,0.206732029,35508.5,292.1047676,4.603809737,5.234860783,0.945877911,0.339180272,0.814775092,8.51892501,"1"
"156","5","1","0","1","0","0","0","0","0","1","1","0",465.85,7.925231419,0.106401162,18275.57,150.3409361,2.369495955,2.694286289,0.486825914,0.17456983,0.419349711,4.384533572,"1"
"157","5","1","0","1","0","0","0","0","0","1","1","0",576.32,7.925231419,0.130687059,22446.94,184.6560174,2.910329666,3.309252881,0.59794316,0.214415118,0.515065621,5.385296438,"1"
"158","5","1","0","1","0","0","0","0","0","1","1","0",784.1158,7.990322581,0.158764682,27269.5805,224.3286671,3.535603031,4.020233396,0.726408996,0.260481398,0.625725529,6.542307091,"1"
"159","5","1","0","1","0","0","0","0","0","1","1","0",833.71,7.631428571,0.16868579,28973.64,238.346829,3.756540714,4.271455336,0.771801852,0.276758722,0.664826737,6.951131882,"1"
"160","5","1","0","1","0","0","0","0","0","1","1","0",591.1071,8.265483871,0.151995293,26106.8636,214.7637699,3.384852439,3.848819196,0.695436462,0.249375025,0.599045924,6.263357034,"1"
"161","5","1","0","1","0","0","0","0","0","1","1","0",839.71,7.925231419,0.153573104,26377.87,216.993159,3.419989432,3.888772469,0.702655549,0.251963702,0.605264414,6.328374796,"1"
"162","5","1","0","1","0","0","0","0","0","1","1","0",813.08,7.925231419,0.15006084,25774.6,212.0304587,3.341773222,3.799835046,0.686585601,0.246201215,0.591421831,6.183642918,"1"
"163","5","1","0","1","0","0","0","0","0","1","1","0",814.0919,7.980333333,0.151504585,26022.5791,214.0704175,3.373924639,3.836393506,0.693191285,0.248569933,0.597111939,6.243136148,"1"
"164","5","1","0","1","0","0","0","0","0","1","1","0",1038.12,7.925231419,0.150427105,25837.51,212.5479774,3.349929738,3.809109589,0.688261402,0.246802136,0.592865358,6.198735799,"1"
"165","5","1","0","1","0","0","0","0","0","1","1","0",631.92,7.925231419,0.14175098,24347.29,200.2889305,3.156717146,3.589413059,0.648564817,0.232567426,0.558670894,5.841213729,"1"
"166","5","1","0","1","0","0","0","0","0","1","1","0",1131.84,7.925231419,0.188788724,32426.54,266.7515364,4.204222104,4.78050108,0.863780444,0.309741123,0.744056694,7.779524975,"1"
"167","5","1","0","1","0","0","0","0","0","1","1","0",695.91,7.925231419,0.164012611,28170.97,231.7437978,3.652471548,4.153121255,0.750420273,0.269091549,0.646408738,6.758561496,"1"
"168","5","1","0","1","0","0","0","0","0","1","1","0",703.29,7.820645161,0.159310728,27363.37,225.1002108,3.54776319,4.034060366,0.728907367,0.261377284,0.627877615,6.564808343,"1"
"169","5","1","0","1","0","0","0","0","0","1","1","0",596.39,7.959032258,0.181391061,31155.91,256.2989101,4.039480175,4.59317773,0.829933313,0.297603955,0.714900923,7.474685242,"1"
"170","5","1","0","1","0","0","0","0","0","1","1","0",1204.09,7.925231419,0.180716752,31040.09,255.3461362,4.02446368,4.576102901,0.826848092,0.296497632,0.712243327,7.446898602,"1"
"171","4","1","0","1","0","0","0","0","0","0","1","0",209.49,7.553214286,0.058656039,10074.82,82.87883056,1.306238067,1.485286062,0.268373761,0.096235554,0.231175983,2.417072984,"1"
"172","4","1","0","1","0","0","0","0","0","0","1","0",155.69,7.995,0.107299329,18429.84,151.6100125,2.389497637,2.717029631,0.490935369,0.17604343,0.422889578,4.421544839,"1"
"173","4","1","0","1","0","0","0","0","0","0","1","0",205.38,7.96137931,0.128622097,22092.26,181.7383013,2.864344078,3.25696398,0.58849517,0.211027184,0.506927163,5.300204352,"1"
"174","4","1","0","1","0","0","0","0","0","0","1","0",679.93,7.412666667,0.120292558,20661.57,169.9689681,2.678849772,3.046043694,0.550384349,0.197361109,0.474098669,4.95696426,"1"
"175","4","1","0","1","0","0","0","0","0","0","1","0",279.53,7.511612903,0.12944644,22233.85,182.9030679,2.882701751,3.277837966,0.592266854,0.212379664,0.510176075,5.334173531,"1"
"176","4","1","0","1","0","0","0","0","0","0","1","0",150.53,8.2124,0.08951415,15375.04,126.4802086,1.9934314,2.266674006,0.409561393,0.146863716,0.352794391,3.688660822,"1"
"177","4","1","0","1","0","0","0","0","0","0","1","0",1705.16,8.339277871,0.122855188,21101.73,173.5898711,2.735918161,3.110934532,0.562109362,0.201565555,0.484198544,5.062564047,"1"
"178","4","1","0","1","0","0","0","0","0","0","1","0",83.95,7.606666667,0.104123266,17884.3163,147.1223526,2.31876845,2.63660549,0.476403671,0.17083254,0.410372036,4.290667007,"1"
"179","4","1","0","1","0","0","0","0","0","0","1","0",151.77,7.887096774,0.131130303,22523.072,185.2823046,2.920200464,3.320476684,0.59997117,0.215142337,0.516812539,5.403561439,"1"
"180","4","1","0","1","0","0","0","0","0","0","1","0",216.15,7.93516129,0.140909308,24202.7236,199.099679,3.137973571,3.568100275,0.644713847,0.231186515,0.555353685,5.806530475,"1"
"181","4","1","0","1","0","0","0","0","0","0","1","0",432.31,8.221333333,0.086089159,14786.76,121.640821,1.917158699,2.179946493,0.393890749,0.141244414,0.339295767,3.547525229,"1"
"182","4","1","0","1","0","0","0","0","0","0","1","0",116.83,7.836774194,0.111624153,19172.6761,157.7208301,2.485809113,2.826542665,0.510723089,0.183139065,0.439934633,4.599760337,"1"
"183","4","1","0","1","0","0","0","0","0","0","1","0",171.6,8.177322581,0.100706563,17297.46,142.2946769,2.242680338,2.550087866,0.460770951,0.165226838,0.39690608,4.149872977,"1"
"184","2","0","1","0","0","0","0","0","0","1","0","0",36.01454921,7.309032258,0.007810387,1341.5198,11.03578944,0.173933056,0.197774319,0.035735498,0.012814313,0.030782402,0.321847067,"1"
"185","2","0","1","0","0","0","0","0","0","1","0","0",8.596107083,7.174886364,0.001864217,320.1997,2.63406956,0.041515088,0.047205623,0.008529502,0.003058575,0.007347276,0.076819838,"1"
"186","2","0","1","0","0","0","0","0","0","1","0","0",27.43790286,7.397096774,0.00595039,1022.045,8.407683152,0.132511954,0.150675565,0.027225306,0.009762662,0.02345176,0.245201141,"1"
"187","2","0","1","0","0","0","0","0","0","1","0","0",19.37257501,7.413103448,0.004201283,721.6165,5.93625808,0.093560276,0.106384722,0.019222471,0.006892943,0.016558152,0.173124656,"1"
"188","2","0","1","0","0","0","0","0","0","1","0","0",34.26837541,7.209032258,0.007431698,1276.4759,10.50071662,0.165499871,0.188185185,0.034002854,0.012193009,0.02928991,0.306242237,"1"
"189","2","0","1","0","0","0","0","0","0","1","0","0",16.13116845,7.433548387,0.003498327,600.8761,4.943007267,0.077905832,0.0885845,0.01600618,0.005739621,0.013787653,0.144157552,"1"
"190","2","0","1","0","0","0","0","0","0","1","0","0",32.91342148,6.982,0.007137853,1226.0047,10.08552369,0.158956091,0.180744439,0.032658399,0.011710903,0.028131802,0.294133576,"1"
"191","2","0","1","0","0","0","0","0","0","1","0","0",20.74800712,7.415333333,0.004499569,772.8505,6.357726057,0.100202956,0.113937924,0.020587246,0.007382335,0.017733763,0.185416322,"1"
"192","2","0","1","0","0","0","0","0","0","1","0","0",32.46993496,7.506666667,0.007041675,1209.4851,9.94962795,0.156814264,0.178309028,0.032218349,0.011553107,0.027752745,0.290170322,"1"
"193","2","0","1","0","0","0","0","0","0","1","0","0",25.80459534,7.038333333,0.005596179,961.2053,7.907195482,0.12462386,0.141706237,0.025604654,0.009181516,0.022055737,0.23060495,"1"
"194","2","0","1","0","0","0","0","0","0","1","0","0",21.85701336,7.156416667,0.004740077,814.1603,6.697554254,0.105558926,0.120028045,0.021687659,0.00777693,0.018681655,0.19532705,"1"
"195","2","0","1","0","0","0","0","0","0","1","0","0",28.55035613,7.09962963,0.006191645,1063.4832,8.74856761,0.137884572,0.156784615,0.02832914,0.010158484,0.024402597,0.255142674,"1"
"196","2","0","1","0","0","0","0","0","0","1","0","0",19.57078768,7.151774194,0.004244268,728.9998,5.996995569,0.094517549,0.10747321,0.019419148,0.006963469,0.016727569,0.174896,"1"
"197","2","0","1","0","0","0","0","0","0","1","0","0",13.03482201,7.21505,0.00282683,485.5391,3.994206626,0.062951959,0.071580878,0.012933825,0.004637912,0.01114114,0.11648679,"1"
"198","2","0","1","0","0","0","0","0","0","1","0","0",20.1259351,7.430322581,0.004364662,749.6787,6.1671071,0.097198645,0.110521808,0.019969994,0.007160996,0.017202065,0.179857122,"1"
"199","2","0","1","0","0","0","0","0","0","1","0","0",3.17748604,7.229333333,0.000689094,118.3594,0.973663912,0.015345739,0.017449202,0.003152866,0.001130579,0.002715865,0.028395873,"1"
"200","2","0","1","0","0","0","0","0","0","1","0","0",25.97001821,7.229333333,0.005632054,967.3672,7.957885327,0.125422773,0.142614659,0.025768795,0.009240375,0.022197127,0.232083266,"1"
"201","2","0","1","0","0","0","0","0","0","1","0","0",1.585798005,7.44,0.000343908,59.07,0.485929527,0.007658646,0.008708428,0.001573511,0.000564242,0.001355415,0.014171618,"1"
"202","2","0","1","0","0","0","0","0","0","1","0","0",41.2864081,7.413,0.008953682,1537.8933,12.65122337,0.199393614,0.226724793,0.040966509,0.01469009,0.035288372,0.36895948,"1"
"203","4","1","0","0","0","0","0","0","0","0","1","0",60.0883659,7.443790067,0.013031216,2238.25466,18.41262958,0.290198082,0.329975965,0.059622784,0.021380003,0.051358806,0.536984767,"1"
"204","4","1","0","0","0","0","0","0","0","0","1","0",90.83639967,7.443790067,0.019699466,3383.6,27.83462246,0.438696386,0.498829152,0.090132574,0.032320441,0.077639805,0.811767173,"1"
"205","4","1","0","0","0","0","0","0","0","0","1","0",51.54469029,7.443790067,0.01117837,1920.008,15.79462638,0.248936213,0.28305827,0.051145308,0.018340083,0.044056344,0.460633487,"1"
"206","4","1","0","0","0","0","0","0","0","0","1","0",74.04578677,7.443790067,0.016058127,2758.16,22.68954436,0.357605753,0.406623305,0.073472059,0.026346184,0.06328851,0.66171644,"1"
"207","4","1","0","0","0","0","0","0","0","0","1","0",45.78284908,7.443790067,0.009928814,1705.38296,14.02904919,0.221109275,0.251417052,0.045428111,0.016289966,0.039131576,0.409142305,"1"
"208","4","1","0","0","0","0","0","0","0","0","1","0",74.83318233,7.443790067,0.016228888,2787.49,22.93082272,0.361408497,0.410947297,0.074253354,0.026626346,0.063961514,0.668753067,"1"
"209","4","1","0","0","0","0","0","0","0","0","1","0",57.35853128,7.443790067,0.012439203,2136.57,17.57613764,0.277014286,0.314985046,0.056914101,0.020408702,0.049025558,0.512589369,"1"
"210","4","1","0","0","0","0","0","0","0","0","1","0",59.88421058,7.443790067,0.012986941,2230.65,18.35007111,0.289212109,0.328854843,0.059420211,0.021307362,0.05118431,0.535160316,"1"
"211","4","1","0","0","0","0","0","0","0","0","1","0",82.40941485,7.443790067,0.017871927,3069.7,25.25237634,0.397998078,0.452552266,0.081770884,0.029322041,0.070437081,0.73645871,"1"
"212","4","1","0","0","0","0","0","0","0","0","1","0",183.3576594,7.443790067,0.039764324,6829.96,56.18552962,0.885529841,1.006910733,0.181936953,0.06524037,0.156719695,1.63859124,"1"
"213","1","1","1","0","0","0","0","0","0","1","0","0",6.462120158,7.443790067,0.001401424,240.71,1.980160767,0.031208951,0.035486808,0.00641205,0.002299283,0.005523312,0.057749284,"1"
"214","1","1","1","0","0","0","0","0","0","1","0","0",6.193659348,7.443790067,0.001343204,230.71,1.897897431,0.029912414,0.034012553,0.006145669,0.002203762,0.005293852,0.055350161,"1"
"215","1","1","1","0","0","0","0","0","0","1","0","0",3.034144075,7.443790067,0.000658007,113.02,0.929740227,0.014653465,0.016662038,0.003010635,0.001079577,0.002593348,0.027114885,"1"
"216","1","1","1","0","0","0","0","0","0","1","0","0",3.180455216,7.443790067,0.000689737,118.47,0.974573745,0.015360078,0.017465507,0.003155812,0.001131636,0.002718403,0.028422407,"1"
"217","1","1","1","0","0","0","0","0","0","1","0","0",3.448110644,7.443790067,0.000747783,128.44,1.056590291,0.016652726,0.01893534,0.003421394,0.00122687,0.002947174,0.030814333,"1"
"218","2","0","0","0","0","0","0","0","0","0","1","0",260.5,6.950967742,0.042467848,7294.32,60.0055099,0.94573585,1.07536927,0.194306607,0.069675977,0.167374861,1.749996904,"1"
"219","2","0","0","0","0","0","0","0","0","0","1","0",103.6363,7.240967742,0.026382939,4531.56,37.27812441,0.587533691,0.668067807,0.120712013,0.043285854,0.103980799,1.087176868,"1"
"220","2","0","0","0","0","0","0","0","0","0","1","0",1401.5,6.873225806,0.047047351,8080.9,66.47617941,1.047718887,1.191331273,0.21525958,0.077189458,0.18542366,1.938707101,"1"
"221","2","0","0","0","0","0","0","0","0","0","1","0",223.3,6.396666667,0.034117466,5860.05,48.20672637,0.759777384,0.8639212,0.156100422,0.055975706,0.134464221,1.405897926,"1"
"222","2","0","0","0","0","0","0","0","0","0","1","0",111.4,7.209333333,0.022961208,3943.84,32.44334361,0.511333596,0.581422852,0.105056286,0.037671902,0.090495025,0.946175626,"1"
"223","2","0","0","0","0","0","0","0","0","0","1","0",367.3,7.7435,0.032256042,5540.33,45.57660299,0.718324491,0.816786297,0.147583699,0.052921713,0.127127952,1.329193173,"1"
"224","2","0","0","0","0","0","0","0","0","0","1","0",121.2,7.118064516,0.030210816,5189.04,42.68677425,0.67277843,0.76499717,0.138226011,0.04956616,0.119067281,1.24491439,"1"
"225","2","0","0","0","0","0","0","0","0","0","1","0",131.1,6.797096774,0.034582181,5939.87,48.86335232,0.770126346,0.875688709,0.158226673,0.056738153,0.136295764,1.425047724,"1"
"226","2","0","0","0","0","0","0","0","0","0","1","0",169.0228,7.080333333,0.030707728,5274.39,43.38889182,0.683844376,0.777579942,0.14049957,0.050381431,0.121025715,1.265390903,"1"
"227","2","0","0","0","0","0","0","0","0","0","1","0",293.3884,7.161290323,0.04133907,7100.44,58.41058834,0.920598584,1.0467864,0.189142018,0.067824019,0.162926106,1.703482712,"1"
"228","2","0","0","0","0","0","0","0","0","0","1","0",108,7.207741935,0.017491049,3004.28,24.71420959,0.38951613,0.442907686,0.080028221,0.028697143,0.068935959,0.720763649,"1"
"229","2","0","0","0","0","0","0","0","0","0","1","0",205.8,7.047666667,0.030734567,5279,43.42681522,0.68444208,0.778259574,0.140622372,0.050425466,0.121131496,1.266496899,"1"
"230","2","0","0","0","0","0","0","0","0","0","1","0",175.8,7.217333333,0.03954984,6793.12,55.88247149,0.880753397,1.001479575,0.180955607,0.064888471,0.155874367,1.629752872,"1"
"231","2","0","0","0","0","0","0","0","0","0","1","0",331.5,7.193870968,0.043848371,7531.44,61.95613813,0.976479344,1.11032682,0.200623026,0.071940968,0.172815797,1.806884903,"1"
"232","2","0","0","0","0","0","0","0","0","0","1","0",323.5,6.877419355,0.038197728,6560.88,53.97198777,0.850642613,0.967241461,0.174769181,0.062670095,0.150545408,1.574035645,"1"
"233","2","0","0","0","0","0","0","0","0","0","1","0",140.4,6.852333333,0.037931428,6515.14,53.59571527,0.844712251,0.960498215,0.173550756,0.062233182,0.149495861,1.563062058,"1"
"234","2","0","0","0","0","0","0","0","0","0","1","0",200.7,6.898333333,0.040477815,6952.51,57.19366681,0.901418906,1.024977736,0.185201449,0.066410979,0.159531717,1.66799249,"1"
"235","2","0","0","0","0","0","0","0","0","0","1","0",274.2118,7.151048387,0.059655975,10246.57,84.29170336,1.328506097,1.510606403,0.27294885,0.097876125,0.235116944,2.458277918,"1"
"236","2","0","0","0","0","0","0","0","0","0","1","0",165.8,6.840967742,0.036378456,6248.4,51.40142304,0.810128413,0.921173919,0.166445317,0.059685259,0.143375267,1.499067858,"1"
"237","2","0","0","0","0","0","0","0","0","0","1","0",170.8,6.721290323,0.027375481,4702.04,38.68054977,0.60963706,0.693200918,0.125253271,0.044914294,0.107892619,1.128077113,"1"
"238","2","0","0","0","0","0","0","0","0","0","1","0",67.3,6.823,0.031012803,5326.79,43.8199517,0.690638232,0.785305042,0.141895405,0.05088196,0.122228081,1.277962306,"1"
"239","2","1","0","1","0","0","0","0","0","0","1","0",21.92997415,7.443790067,0.001999117,343.3704,1.075829637,0.115811017,0.062766904,0.009146725,0.112675284,0.007878949,0.082378774,"0"
"240","2","1","0","1","0","0","0","0","0","0","1","0",2.4605,7.443790067,0.000197469,33.9175,0.0867,0.0132,0.0062,4e-04,0.0147,0.000778268,0.008137225,"0"
"241","2","1","0","1","0","0","0","0","0","0","1","0",1.3846,7.443790067,0.000136437,23.4345,0.0606,0.0031,0.0062,7e-04,0.0033,2e-04,0.005622224,"1"
"242","2","1","0","1","0","0","0","0","0","0","1","0",2.2059,7.443790067,0.000254389,43.6941,0.1369,0.0222,0.0033,2e-04,0.0152,0.001002601,0.010482751,"1"
"243","2","1","0","1","0","0","0","0","0","0","1","0",8.39151843,7.443790067,0.003,131.3909,0.411666889,0.044315159,0.024017796,0.0035,0.043115269,0.0091,0.03152229,"1"
"244","2","1","0","1","0","0","0","0","0","0","1","0",0.4734,7.443790067,4.32e-05,7.4123,0.042,0.0025,9e-04,3e-04,0.0021,0.000170082,0.001778302,"1"
"245","2","1","0","1","0","0","0","0","0","0","1","0",3.353480453,7.443790067,1e-04,52.5074,0.164513357,0.01770955,0.009598168,0.0017,0.017230041,1e-04,0.01259717,"1"
"246","2","1","0","1","0","0","0","0","0","0","1","0",7.678879724,7.443790067,7e-04,120.2327,0.376706618,0.040551752,0.021978116,0.0045,0.039453761,0.0018,0.028845301,"1"
"247","2","1","0","1","0","0","0","0","0","0","1","0",7.174587345,7.443790067,0.000654029,112.3367,0.351967296,0.037888611,0.020534755,0.002992433,0.036862728,0.002577669,0.026950953,"1"
"248","2","1","0","1","0","0","0","0","0","0","1","0",26.93535702,7.443790067,9e-04,421.7426,1.321381192,0.142244175,0.077093068,0.0081,0.138392731,0.0113,0.101181227,"1"
"249","2","1","0","1","0","0","0","0","0","0","1","0",4.347356683,7.443790067,0.0011,68.0691,0.213270437,0.022958157,0.012442793,0.0015,0.022336536,0.0013,0.016330613,"0"
"250","2","1","0","1","0","0","0","0","0","0","1","0",6.2564,7.443790067,3e-04,66.1293,0.2618,0.0084,0.0227,4e-04,0.0217,0.0019,0.015865231,"1"
"251","2","1","0","1","0","0","0","0","0","0","1","0",14.85664764,7.443790067,0.0025,232.6192,0.728829945,0.078457159,0.042521974,0.0111,0.07633283,0.0066,0.055808201,"1"
"252","5","0","1","1","0","0","0","0","0","0","0","0",2535.4379,7.46642,0.327205244,56201.1,462.3289988,7.286682664,8.285479093,1.497088839,0.536837782,1.289585773,16.297719,"1"
"253","5","0","1","1","0","0","0","0","0","0","0","0",1219.4411,7.469444444,0.225290957,38696.2,318.3278513,5.017106955,5.704809267,1.030792087,0.369629459,0.887919791,4.04696,"1"
"254","5","0","1","1","0","0","0","0","0","0","0","0",2572.821,7.600666667,0.523893084,89984.4,740.2416957,11.66681377,13.26600129,2.397010752,0.859538793,2.064774568,20.22049,"1"
"255","5","0","1","1","0","0","0","0","0","0","0","0",4580.6,7.377903226,0.611925699,105104.97,864.6285491,13.62725219,15.49515991,2.799793555,1.00397179,2.411729912,16.89808,"1"
"256","5","0","1","1","0","0","0","0","0","0","0","0",540.64,7.175294118,0.055613265,9552.19,78.57950181,1.238477134,1.408237037,0.254451906,0.091243347,0.219183758,35.81,"1"
"257","5","0","1","1","0","0","0","0","0","0","0","0",1118.2197,7.558833333,0.321269089,55181.5,453.9414291,7.154487714,8.135163984,1.469928663,0.527098474,1.266190116,21.72453,"1"
"258","4","1","1","1","0","0","0","0","0","0","1","0",178.5748019,7.443790067,0.038727077,6651.8015,54.71993836,0.862430925,0.980645615,0.177191154,0.063538585,0.152631685,1.595848829,"0"
"259","4","1","1","1","0","0","0","0","0","0","1","0",160.8145166,7.443790067,0.034875448,5990.2418,49.27772756,0.776657238,0.8831148,0.159568481,0.057219309,0.137451591,1.437132537,"0"
"260","4","1","1","1","0","0","0","0","0","0","1","0",180.682536,7.443790067,0.039184176,6730.3133,55.36580262,0.872610274,0.992220261,0.179282557,0.064288536,0.15443321,1.614684774,"1"
"261","4","1","1","1","0","0","0","0","0","0","1","0",179.8481652,7.443790067,0.039003228,6699.2335,55.11012982,0.868580661,0.987638304,0.178454651,0.063991659,0.153720055,1.607228348,"1"
"262","4","1","1","1","0","0","0","0","0","0","1","0",175.4332735,7.443790067,0.038045782,6534.7815,53.7572928,0.847258845,0.963393875,0.174073967,0.0624208,0.149946554,1.567774295,"1"
"263","4","1","1","1","0","0","0","0","0","0","1","0",190.5319578,7.443790067,0.041320196,7097.1982,58.38392021,0.920178272,1.046308476,0.189055663,0.067793053,0.16285172,1.702704965,"1"
"264","4","1","1","1","0","0","0","0","0","0","1","0",204.3015436,7.443790067,0.044306372,7610.1068,62.60327748,0.986678789,1.121924318,0.202718558,0.0726924,0.174620879,1.825758034,"1"
"265","4","1","1","1","0","0","0","0","0","0","1","0",183.5556788,7.443790067,0.039807268,6837.3361,56.24620788,0.88648618,1.007998159,0.182133438,0.065310827,0.156888946,1.640360857,"1"
"266","4","1","1","1","0","0","0","0","0","0","1","0",180.8067072,7.443790067,0.039211105,6734.9386,55.40385188,0.873209961,0.992902149,0.179405766,0.064332718,0.154539342,1.61579444,"0"
"267","4","1","1","1","0","0","0","0","0","0","1","0",174.7498877,7.443790067,0.037897577,6509.3258,53.54788572,0.843958418,0.959641054,0.173395877,0.062177645,0.149362449,1.56166716,"1"
"268","4","1","1","1","0","0","0","0","0","0","1","0",170.43805,7.443790067,0.03696248,6348.7125,52.22662713,0.823134304,0.935962547,0.169117448,0.060643452,0.14567703,1.523134058,"1"
"269","4","1","1","1","0","0","0","0","0","0","1","0",176.0445104,7.443790067,0.038178339,6557.5497,53.94459161,0.850210827,0.96675049,0.174680468,0.062638283,0.150468991,1.573236666,"1"
"270","4","1","1","1","0","0","0","0","0","0","1","0",178.5585546,7.443790067,0.038723554,6651.1963,54.71495978,0.862352459,0.980556393,0.177175033,0.063532804,0.152617798,1.595703634,"1"
"271","4","1","1","1","0","0","0","0","0","0","1","0",200.8798092,7.443790067,0.043564309,7482.6493,61.55476956,0.970153448,1.103133824,0.199323336,0.071474915,0.171696249,1.795179415,"1"
"272","4","1","1","1","0","0","0","0","0","0","1","0",195.6799945,7.443790067,0.042436638,7288.9594,59.96141182,0.945040828,1.07457898,0.194163811,0.069624772,0.167251857,1.748710831,"0"
"273","5","0","0","0","0","0","0","0","0","0","1","0",129.0432052,7.443790067,0.027985282,4806.78,39.54217595,0.623216992,0.708642272,0.128043342,0.045914779,0.110295975,1.153205524,"1"
"274","5","0","0","0","0","0","0","0","0","0","1","0",137.7222748,7.443790067,0.02986749,5130.07,42.20166735,0.665132749,0.756303484,0.136655164,0.049002874,0.11771416,1.230766764,"1"
"275","5","0","0","0","0","0","0","0","0","0","1","0",101.5203345,7.443790067,0.022016465,3781.57,31.10845646,0.490294684,0.557500105,0.100733727,0.036121885,0.086771591,0.907245061,"1"
"276","5","0","0","0","0","0","0","0","0","0","1","0",116.7681032,7.443790067,0.025323211,4349.54,35.78076717,0.563934117,0.641233405,0.115863351,0.041547183,0.099804184,1.043508036,"1"
"277","5","0","0","0","0","0","0","0","0","0","1","0",318.881777,7.443790067,0.069155105,11878.15,97.71362478,1.540046542,1.751143011,0.316410992,0.113461119,0.272555043,2.849713987,"1"
"278","5","0","0","0","0","0","0","0","0","0","1","0",98.78686656,7.443790067,0.021423664,3679.75,30.27085117,0.47709334,0.542489234,0.098021438,0.035149291,0.084435238,0.882817193,"1"
"279","5","0","0","0","0","0","0","0","0","0","1","0",143.2933735,7.443790067,0.031075681,5337.59,43.90879611,0.692038493,0.786897238,0.142183096,0.050985123,0.122475897,1.280553359,"1"
"280","5","0","0","0","0","0","0","0","0","0","1","0",229.1879466,7.443790067,0.049703425,8537.11,70.22911507,1.106868219,1.258588291,0.227412134,0.081547215,0.195891817,2.04815748,"1"
"281","5","0","0","0","0","0","0","0","0","0","1","0",193.4823904,7.443790067,0.041960049,7207.1,59.28800909,0.934427451,1.062510812,0.191983235,0.068842844,0.165373518,1.729071756,"1"
"282","5","0","0","0","0","0","0","0","0","0","1","0",142.2616786,7.443790067,0.03085194,5299.16,43.5926581,0.687055899,0.781231673,0.141159395,0.050618036,0.121594085,1.27133353,"1"
"283","5","0","0","0","0","0","0","0","0","0","1","0",126.9433048,7.443790067,0.027529882,4728.56,38.89871214,0.613075477,0.697110644,0.125959713,0.045167615,0.108501145,1.134439586,"1"
"284","5","0","0","0","0","0","0","0","0","0","1","0",123.9523829,7.443790067,0.026881248,4617.15,37.98221631,0.598630754,0.680685962,0.122991965,0.044103417,0.10594474,1.10771096,"1"
"285","5","0","0","0","0","0","0","0","0","0","1","0",128.1043978,7.443790067,0.027781685,4771.81,39.25450107,0.618683001,0.7034868,0.127111809,0.045580743,0.109493556,1.144815792,"1"
"286","5","0","0","0","0","0","0","0","0","0","1","0",60.71268064,7.443790067,0.013166609,2261.51,18.60393576,0.293213224,0.333404396,0.060242262,0.02160214,0.051892421,0.542564009,"1"
"287","5","0","0","0","0","0","0","0","0","0","1","0",50.49640452,7.443790067,0.010951031,1880.96,15.4734045,0.243873494,0.277301596,0.050105144,0.017967093,0.043160352,0.451265392,"1"
"288","5","0","0","0","0","0","0","0","0","0","1","0",184.5206316,7.443790067,0.040016535,6873.28,56.54189439,0.891146441,1.013297208,0.183090914,0.065654167,0.157713712,1.64898424,"1"
"289","3","0","0","1","0","0","0","0","0","0","1","0",74.35332474,7.443790067,0.016124822,2769.6156,22.78378195,0.359091014,0.408312153,0.073777214,0.026455608,0.06355137,0.664464779,"1"
"290","3","0","0","1","0","0","0","0","0","0","1","0",53.90341381,7.443790067,0.011689901,2007.869,16.51740027,0.26032772,0.296011228,0.053485755,0.019179339,0.046072395,0.481712419,"1"
"291","3","0","0","1","0","0","0","0","0","0","1","0",46.12204502,7.443790067,0.010002374,1718.0178,14.1329876,0.222747429,0.25327975,0.045764679,0.016410655,0.039421494,0.412173559,"1"
"292","3","0","0","1","0","0","0","0","0","0","1","0",84.9691484,7.443790067,0.01842705,3165.0485,26.03674491,0.410360367,0.466609073,0.084310784,0.030232818,0.07262494,0.759333985,"1"
